samplestamps,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16
84294678,-2106.298095703125,-2234.802001953125,-2305.4736328125,-2309.90966796875,-2305.668701171875,-2269.427490234375,-2314.00537109375,-2205.887939453125,-2314.869384765625,-2312.44775390625,-2322.827880859375,-2299.38427734375,-2305.988525390625,-2286.237548828125,-2272.509521484375,-2210.199462890625
84294680,-1836.8497314453125,-1945.8436279296875,-2005.233642578125,-2004.3780517578125,-2003.2149658203125,-1970.4212646484375,-2007.5057373046875,-1914.8028564453125,-2008.0457763671875,-2007.086181640625,-2013.41650390625,-1997.831787109375,-2000.585693359375,-1986.1846923828125,-1972.7099609375,-1913.3199462890625
84294682,-285.0829162597656,-324.8050231933594,-333.3783264160156,-325.8642272949219,-324.672119140625,-322.262939453125,-327.50494384765625,-313.96380615234375,-327.6046447753906,-325.4737854003906,-326.0469970703125,-316.9752502441406,-322.6118469238281,-319.51318359375,-322.8320007324219,-309.9803771972656
84294684,1440.4136962890625,1467.246826171875,1510.8277587890625,1512.6636962890625,1522.9898681640625,1497.1702880859375,1523.126953125,1458.80224609375,1518.4166259765625,1515.3968505859375,1523.9119873046875,1529.7271728515625,1519.3428955078125,1511.5296630859375,1494.013427734375,1454.3287353515625
84294686,1258.5052490234375,1253.3089599609375,1284.0714111328125,1279.61865234375,1287.0662841796875,1272.0797119140625,1283.901123046875,1252.224853515625,1275.2032470703125,1275.0869140625,1280.6072998046875,1286.3685302734375,1281.5335693359375,1277.2926025390625,1263.1158447265625,1233.2589111328125
84294688,1261.4503173828125,1269.3756103515625,1299.8555908203125,1297.197265625,1306.322998046875,1284.6737060546875,1302.35205078125,1263.3236083984375,1290.497314453125,1288.981201171875,1294.0279541015625,1301.3385009765625,1297.6666259765625,1284.6820068359375,1275.5645751953125,1241.67431640625
84294690,999.89404296875,1013.8838500976562,1041.497802734375,1050.4947509765625,1055.81982421875,1034.77294921875,1052.8582763671875,1007.2960205078125,1040.899658203125,1042.38671875,1049.103271484375,1052.5633544921875,1045.8094482421875,1037.9505615234375,1025.5640869140625,993.3893432617188
84294692,349.34527587890625,356.35260009765625,376.9426574707031,387.0694274902344,394.5918273925781,375.1980895996094,388.7475280761719,352.7845458984375,378.4172058105469,387.3684997558594,388.85968017578125,395.7174987792969,388.7973937988281,385.35394287109375,374.6414794921875,359.4139099121094
84294694,-1547.5009765625,-1624.885009765625,-1658.974609375,-1653.234130859375,-1655.2196044921875,-1633.6036376953125,-1660.3868408203125,-1583.596923828125,-1669.7576904296875,-1666.289306640625,-1659.610107421875,-1653.462646484375,-1659.3817138671875,-1636.9722900390625,-1631.8050537109375,-1580.1658935546875
84294696,-2180.86572265625,-2274.19189453125,-2331.874755859375,-2325.390625,-2327.745849609375,-2293.947021484375,-2331.023193359375,-2224.8662109375,-2336.597412109375,-2332.0947265625,-2331.4384765625,-2322.262939453125,-2324.64306640625,-2301.28662109375,-2289.120361328125,-2221.256591796875
84294698,-1316.59521484375,-1374.8428955078125,-1410.781005859375,-1397.443359375,-1399.00927734375,-1380.49609375,-1401.31884765625,-1331.8310546875,-1403.7861328125,-1403.9605712890625,-1401.709228515625,-1394.36962890625,-1400.857666015625,-1383.3704833984375,-1376.130615234375,-1326.7677001953125
84294700,764.6019287109375,791.0445556640625,824.1705322265625,838.0440063476562,841.7574462890625,819.4976196289062,837.67431640625,802.5877685546875,832.0335693359375,830.6005249023438,836.6649780273438,846.791748046875,831.4727783203125,826.450927734375,818.7955932617188,802.8494262695312
84294702,1496.9791259765625,1532.672119140625,1576.1907958984375,1583.1358642578125,1596.2117919921875,1563.1978759765625,1582.74951171875,1527.3179931640625,1583.5595703125,1576.705810546875,1588.0787353515625,1597.1214599609375,1583.7796630859375,1574.55419921875,1562.8656005859375,1526.470703125
84294704,1177.9312744140625,1192.5897216796875,1219.082275390625,1220.631591796875,1235.0408935546875,1211.804931640625,1222.0023193359375,1195.771484375,1214.886962890625,1211.6802978515625,1221.1258544921875,1234.4427490234375,1217.61181640625,1212.0789794921875,1204.4278564453125,1176.98828125
84294706,1211.4351806640625,1237.03466796875,1274.9124755859375,1269.803466796875,1285.37158203125,1261.026611328125,1276.7442626953125,1236.9473876953125,1269.0516357421875,1260.515625,1277.20947265625,1284.47021484375,1270.721435546875,1259.19482421875,1256.881103515625,1219.767578125
84294708,791.509765625,828.5194702148438,859.0286254882812,853.9444580078125,871.8262939453125,843.6265869140625,860.8355102539062,822.8828735351562,856.1293334960938,846.8955688476562,868.8854370117188,871.2780151367188,854.8582763671875,845.9526977539062,849.9569091796875,820.2369384765625
84294710,-460.8604431152344,-468.6029968261719,-464.8978576660156,-472.66119384765625,-465.89892578125,-468.6112976074219,-471.45660400390625,-462.7254638671875,-474.1689758300781,-482.1316833496094,-461.42950439453125,-460.1999816894531,-471.29046630859375,-470.8750915527344,-465.37554931640625,-455.51458740234375
84294712,-2141.82080078125,-2219.861083984375,-2276.708984375,-2279.595703125,-2284.0361328125,-2249.626708984375,-2286.45361328125,-2180.230224609375,-2289.45263671875,-2298.831787109375,-2288.351806640625,-2287.4794921875,-2288.775634765625,-2274.0712890625,-2254.095947265625,-2183.777587890625
84294714,-1963.937255859375,-2031.007568359375,-2079.664306640625,-2078.983154296875,-2090.02783203125,-2058.027587890625,-2086.2314453125,-1989.1005859375,-2090.056884765625,-2102.937744140625,-2091.04150390625,-2094.659423828125,-2091.36962890625,-2075.94677734375,-2064.3828125,-1993.96875
84294716,-403.0779113769531,-410.5089416503906,-414.1060485839844,-410.2057189941406,-419.5557556152344,-411.7259826660156,-413.29608154296875,-391.6094665527344,-418.30963134765625,-424.98468017578125,-421.5412292480469,-421.6949157714844,-422.0106201171875,-419.2483825683594,-412.5982666015625,-400.7144470214844
84294718,1484.27294921875,1550.167724609375,1594.88671875,1602.0726318359375,1596.0830078125,1571.6051025390625,1604.4859619140625,1537.835205078125,1593.5616455078125,1590.01025390625,1600.1785888671875,1595.3270263671875,1593.046630859375,1582.105712890625,1575.401611328125,1524.385498046875
84294720,1254.8582763671875,1289.924072265625,1313.0894775390625,1313.5130615234375,1310.568115234375,1290.7174072265625,1312.9024658203125,1281.2510986328125,1301.42578125,1294.6094970703125,1310.626220703125,1305.2388916015625,1304.6365966796875,1298.6177978515625,1295.2283935546875,1263.16162109375
84294722,1218.9783935546875,1250.9039306640625,1276.20849609375,1275.302978515625,1272.943603515625,1255.3817138671875,1282.007080078125,1245.60791015625,1266.1065673828125,1263.7763671875,1276.93115234375,1271.3818359375,1263.510498046875,1258.4844970703125,1258.1273193359375,1216.9180908203125
84294724,1036.974365234375,1075.5833740234375,1103.5670166015625,1101.9013671875,1100.995849609375,1079.786865234375,1106.6988525390625,1064.2021484375,1093.14111328125,1093.65625,1110.0301513671875,1102.9273681640625,1091.234619140625,1086.997802734375,1083.8782958984375,1042.4864501953125
84294726,423.0448913574219,459.8095397949219,477.1763000488281,481.089111328125,478.4764099121094,457.6122131347656,487.70599365234375,444.0087585449219,470.2146301269531,471.98828125,482.09844970703125,473.74530029296875,466.9580993652344,459.830322265625,462.862548828125,437.4209289550781
84294728,-1404.5960693359375,-1456.32666015625,-1493.755859375,-1491.1639404296875,-1497.7933349609375,-1486.5367431640625,-1490.079833984375,-1436.7210693359375,-1509.54833984375,-1501.5233154296875,-1500.8795166015625,-1501.66455078125,-1508.25244140625,-1499.4423828125,-1485.195068359375,-1441.7802734375
84294730,-2173.197998046875,-2255.641357421875,-2322.657470703125,-2312.863037109375,-2321.656494140625,-2295.97802734375,-2310.026123046875,-2222.320068359375,-2332.655517578125,-2322.329345703125,-2329.909912109375,-2329.228759765625,-2328.40625,-2316.72607421875,-2292.725830078125,-2225.33984375
84294732,-1414.9305419921875,-1459.333984375,-1505.90966796875,-1497.307373046875,-1504.2606201171875,-1494.4246826171875,-1495.1514892578125,-1441.439697265625,-1509.0208740234375,-1498.013427734375,-1505.9844970703125,-1501.652099609375,-1507.3759765625,-1496.73828125,-1473.5770263671875,-1430.1124267578125
84294734,695.193115234375,730.8944091796875,751.8873291015625,761.2955322265625,755.1604614257812,734.11767578125,770.6746826171875,716.2317504882812,751.39306640625,765.06298828125,762.4544067382812,763.854248046875,752.2819213867188,749.5072631835938,747.8208618164062,732.1488037109375
84294736,1545.7647705078125,1590.5045166015625,1634.421875,1638.949462890625,1634.2640380859375,1601.241943359375,1649.3089599609375,1566.7991943359375,1626.2972412109375,1634.583984375,1643.0408935546875,1638.031494140625,1620.5733642578125,1620.3076171875,1614.558837890625,1573.55322265625
84294738,1199.76318359375,1215.6595458984375,1237.994140625,1240.38671875,1239.9962158203125,1219.3729248046875,1253.3255615234375,1204.569091796875,1229.9566650390625,1237.8529052734375,1243.8634033203125,1241.4832763671875,1229.0262451171875,1228.901611328125,1225.20068359375,1199.10693359375
84294740,1242.309814453125,1270.55517578125,1299.4320068359375,1304.2794189453125,1309.5794677734375,1283.0870361328125,1320.7945556640625,1259.4522705078125,1293.50048828125,1304.462158203125,1309.35107421875,1303.955322265625,1294.111083984375,1286.7174072265625,1286.0860595703125,1254.4013671875
84294742,915.6896362304688,955.552978515625,980.8492431640625,982.5106811523438,989.9043579101562,967.34130859375,1006.0291137695312,933.06884765625,982.3985595703125,984.7080078125,996.242919921875,986.1410522460938,975.83984375,968.6954345703125,973.4015502929688,939.3119506835938
84294744,-333.6026306152344,-325.20379638671875,-331.9162292480469,-327.2764892578125,-329.0501403808594,-333.88922119140625,-312.7924499511719,-331.43023681640625,-339.4136962890625,-338.6826477050781,-321.4903564453125,-334.2381591796875,-332.4063415527344,-333.2246398925781,-324.5225830078125,-312.1153869628906
84294746,-2112.075927734375,-2181.243896484375,-2246.3203125,-2243.4375,-2248.912109375,-2219.05517578125,-2235.703369140625,-2152.462646484375,-2259.379638671875,-2258.1708984375,-2250.19580078125,-2257.568603515625,-2253.041015625,-2231.37939453125,-2211.5244140625,-2135.80615234375
84294748,-1949.5196533203125,-2006.0020751953125,-2077.105712890625,-2066.65478515625,-2076.287353515625,-2044.004638671875,-2061.657958984375,-1982.8409423828125,-2079.589599609375,-2080.2001953125,-2072.3994140625,-2083.942626953125,-2076.785888671875,-2054.143798828125,-2033.196533203125,-1962.034912109375
84294750,-517.3469848632812,-519.4114379882812,-542.5684814453125,-527.6399536132812,-540.1676025390625,-533.7708740234375,-523.1289672851562,-513.1558837890625,-539.5653076171875,-541.4095458984375,-531.3159790039062,-541.7916870117188,-538.16552734375,-531.9058227539062,-524.9608154296875,-498.5970764160156
84294752,1409.4683837890625,1480.7796630859375,1521.378173828125,1529.0626220703125,1520.08642578125,1496.185791015625,1538.719970703125,1454.6236572265625,1519.2099609375,1519.6212158203125,1534.5247802734375,1523.2806396484375,1519.509033203125,1514.2047119140625,1505.94287109375,1468.459716796875
84294754,1304.7237548828125,1339.44482421875,1364.886474609375,1363.681884765625,1357.1646728515625,1342.759521484375,1373.8751220703125,1322.2193603515625,1355.220703125,1356.10546875,1372.9779052734375,1357.1563720703125,1355.6195068359375,1356.0223388671875,1350.2320556640625,1326.007568359375
84294756,1288.42041015625,1321.6419677734375,1352.9942626953125,1350.8758544921875,1341.4510498046875,1327.3699951171875,1361.974609375,1308.20458984375,1337.554931640625,1339.3160400390625,1358.5810546875,1345.87060546875,1343.0087890625,1343.1749267578125,1334.7054443359375,1302.5970458984375
84294758,1127.787353515625,1168.705810546875,1202.6458740234375,1198.6375732421875,1192.9136962890625,1176.0869140625,1205.3499755859375,1152.643310546875,1179.5926513671875,1184.9552001953125,1198.79541015625,1192.09130859375,1187.6551513671875,1186.2802734375,1176.5521240234375,1142.047119140625
84294760,534.2734375,578.9675903320312,609.25244140625,603.8733520507812,602.1952514648438,586.6353759765625,614.116455078125,565.7794799804688,586.6519775390625,587.9645385742188,603.6781005859375,597.9625854492188,589.243896484375,593.1193237304688,587.5782470703125,561.8251342773438
84294762,-1271.2987060546875,-1309.699951171875,-1336.2838134765625,-1342.5518798828125,-1346.06591796875,-1327.7313232421875,-1331.0750732421875,-1293.1058349609375,-1359.8895263671875,-1357.5716552734375,-1348.533203125,-1350.6474609375,-1351.528076171875,-1337.8248291015625,-1326.9462890625,-1292.4329833984375
84294764,-2143.5986328125,-2222.976318359375,-2282.549072265625,-2276.181396484375,-2291.417236328125,-2253.356689453125,-2274.075439453125,-2190.78076171875,-2294.8359375,-2292.538818359375,-2293.988525390625,-2289.053955078125,-2291.047607421875,-2268.895751953125,-2252.177001953125,-2184.350830078125
84294766,-1448.397216796875,-1496.750732421875,-1536.5517578125,-1531.4718017578125,-1539.654541015625,-1519.21826171875,-1528.032470703125,-1469.2281494140625,-1540.6597900390625,-1543.596435546875,-1542.37939453125,-1538.038818359375,-1542.7698974609375,-1523.23486328125,-1515.1102294921875,-1458.9310302734375
84294768,652.708740234375,689.166015625,714.379150390625,718.4165649414062,713.6190185546875,694.89404296875,727.3512573242188,678.3746337890625,714.8111572265625,715.6336059570312,716.6803588867188,713.0042724609375,714.2130126953125,709.7103881835938,702.0882568359375,687.8410034179688
84294770,1664.5904541015625,1717.326171875,1772.6580810546875,1761.330810546875,1766.9881591796875,1733.5423583984375,1773.5511474609375,1693.334228515625,1758.3858642578125,1762.6475830078125,1772.9903564453125,1760.5001220703125,1763.73583984375,1749.800048828125,1734.0782470703125,1691.40283203125
