samplestamps,C1,C2,C3,C4
85098074,1714.53076171875,1780.4462890625,1823.0552978515625,1821.08642578125
85098076,1508.4268798828125,1540.792724609375,1561.6029052734375,1558.3255615234375
85098078,1474.0546875,1514.5452880859375,1535.5506591796875,1533.7064208984375
85098080,1218.7042236328125,1269.811767578125,1292.5533447265625,1289.7579345703125
85098082,454.5799865722656,499.70611572265625,506.7508544921875,506.1236267089844
85098084,-1760.45849609375,-1808.143310546875,-1860.62158203125,-1862.6278076171875
85098086,-2644.6005859375,-2726.042724609375,-2802.201416015625,-2799.268798828125
85098088,-1635.227783203125,-1679.4774169921875,-1731.3160400390625,-1727.2037353515625
85098090,853.794921875,896.0425415039062,917.3927001953125,923.4114379882812
85098092,1745.1104736328125,1796.907470703125,1836.8040771484375,1834.3201904296875
85098094,1375.0921630859375,1407.192138671875,1431.5828857421875,1424.9202880859375
85098096,1380.462890625,1426.1290283203125,1454.7149658203125,1448.521728515625
85098098,956.5540771484375,1007.3167724609375,1037.23193359375,1028.1893310546875
85098100,-476.1918640136719,-471.01629638671875,-479.94683837890625,-488.92718505859375
85098102,-2494.21484375,-2571.362060546875,-2649.5810546875,-2653.315185546875
85098104,-2295.832763671875,-2355.98291015625,-2436.212158203125,-2434.18505859375
85098106,-588.7869873046875,-587.6613159179688,-613.821533203125,-605.4600830078125
85098108,1655.4813232421875,1726.4727783203125,1761.617431640625,1764.2591552734375
85098110,1566.4752197265625,1607.4393310546875,1627.680419921875,1623.16943359375
85098112,1468.8251953125,1510.5701904296875,1526.474853515625,1526.3128662109375
85098114,1205.217041015625,1252.6527099609375,1272.0880126953125,1274.3226318359375
85098116,540.9609375,584.4962158203125,590.7974243164062,600.3094482421875
85098118,-1657.0389404296875,-1695.8887939453125,-1749.800048828125,-1747.2205810546875
85098120,-2661.215576171875,-2734.861083984375,-2821.541259765625,-2816.756103515625
85098122,-1765.4471435546875,-1809.1195068359375,-1870.7733154296875,-1860.04833984375
85098124,719.0811767578125,760.3775634765625,774.2842407226562,779.7505493164062
85098126,1824.122802734375,1881.564697265625,1918.669921875,1914.4830322265625
85098128,1350.3193359375,1379.466064453125,1398.7476806640625,1392.6873779296875
85098130,1425.0615234375,1464.9622802734375,1478.19189453125,1477.5479736328125
85098132,992.6250610351562,1042.1083984375,1055.3172607421875,1054.241455078125
85098134,-358.3006896972656,-350.1552429199219,-363.1190185546875,-365.29974365234375
85098136,-2460.78564453125,-2542.29833984375,-2623.1591796875,-2622.08740234375
85098138,-2358.994384765625,-2430.93701171875,-2508.6865234375,-2505.27197265625
85098140,-761.5572509765625,-776.597900390625,-808.79345703125,-801.3956298828125
85098142,1591.5595703125,1651.93408203125,1686.335205078125,1691.38623046875
85098144,1549.258056640625,1587.7091064453125,1614.23486328125,1608.880615234375
85098146,1402.7559814453125,1435.3004150390625,1458.85205078125,1457.9923095703125
85098148,1245.64111328125,1285.7745361328125,1314.239990234375,1313.355224609375
85098150,636.1270751953125,674.7359619140625,699.458984375,695.4589233398438
85098152,-1467.7825927734375,-1508.6552734375,-1545.91845703125,-1549.669189453125
85098154,-2647.06787109375,-2735.4384765625,-2812.922119140625,-2806.130859375
85098156,-1840.7210693359375,-1901.7227783203125,-1954.9610595703125,-1945.01708984375
85098158,556.400390625,580.73291015625,597.6510620117188,608.8204345703125
