samplestamps,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32
84798760,1270.6341552734375,1302.92529296875,1338.514404296875,1339.087646484375,1321.8953857421875,1308.72802734375,1338.1904296875,1296.981201171875,1333.1395263671875,1334.830078125,1347.694091796875,1339.0418701171875,1332.483154296875,1328.5870361328125,1322.2110595703125,1277.0599365234375,1357.970458984375,1366.124267578125,1379.3704833984375,1369.862548828125,1378.1990966796875,1379.212646484375,1380.6456298828125,1387.6280517578125,1363.0421142578125,1374.107666015625,1368.919677734375,1368.550048828125,1360.7867431640625,1355.773193359375,1341.0606689453125,1311.72705078125
84798762,1149.4241943359375,1195.4267578125,1228.2080078125,1236.178955078125,1216.18701171875,1196.689453125,1226.5048828125,1182.5335693359375,1224.548583984375,1230.8953857421875,1245.1800537109375,1234.3388671875,1227.7760009765625,1219.2691650390625,1219.2109375,1162.8240966796875,1250.5301513671875,1265.986083984375,1276.6612548828125,1263.78466796875,1275.876220703125,1269.886474609375,1273.78271484375,1279.61865234375,1267.5645751953125,1270.8792724609375,1272.8355712890625,1269.3797607421875,1263.0494384765625,1255.8218994140625,1244.2205810546875,1211.011474609375
84798764,628.8621826171875,679.0848999023438,713.0250244140625,720.9379272460938,698.3125610351562,682.1171264648438,712.7882690429688,663.7244262695312,706.806884765625,715.85791015625,729.826904296875,719.9451904296875,709.4237670898438,702.0384521484375,702.6157836914062,657.880126953125,738.2589721679688,751.7294921875,762.354736328125,748.8800659179688,760.0826416015625,751.2808837890625,760.6226196289062,762.5291748046875,748.6390991210938,753.7938842773438,753.7855834960938,754.437744140625,746.0098266601562,736.830078125,728.5059814453125,705.0208129882812
84798766,-1283.261474609375,-1297.176513671875,-1318.3438720703125,-1313.4383544921875,-1335.112548828125,-1320.9898681640625,-1325.3677978515625,-1289.267822265625,-1335.9473876953125,-1326.7967529296875,-1317.4840087890625,-1321.0811767578125,-1325.7666015625,-1317.9742431640625,-1306.069580078125,-1294.7548828125,-1310.518310546875,-1316.067626953125,-1312.703125,-1313.1724853515625,-1324.208984375,-1330.01171875,-1326.5391845703125,-1322.655517578125,-1319.016845703125,-1327.2037353515625,-1319.5733642578125,-1323.7977294921875,-1322.2816162109375,-1328.72412109375,-1326.5723876953125,-1307.0250244140625
84798768,-2916.599365234375,-2994.481689453125,-3074.939453125,-3065.797119140625,-3088.6923828125,-3041.630615234375,-3077.859619140625,-2959.291259765625,-3088.0693359375,-3080.547119140625,-3078.843994140625,-3080.875244140625,-3072.9248046875,-3055.051513671875,-3028.29296875,-2961.775146484375,-3080.28955078125,-3096.048828125,-3104.684326171875,-3090.3955078125,-3126.537109375,-3135.00244140625,-3128.86328125,-3129.07080078125,-3108.18603515625,-3127.80810546875,-3109.884765625,-3112.173583984375,-3109.27001953125,-3112.79248046875,-3091.965576171875,-3047.37109375
84798770,-2318.208984375,-2370.8408203125,-2440.05029296875,-2426.326416015625,-2451.593505859375,-2406.724853515625,-2436.5693359375,-2340.8466796875,-2442.127197265625,-2438.629638671875,-2436.220458984375,-2438.122802734375,-2430.222412109375,-2415.705322265625,-2394.396484375,-2338.6162109375,-2444.037841796875,-2451.67236328125,-2455.871826171875,-2447.49365234375,-2479.7099609375,-2482.84619140625,-2479.19921875,-2477.633056640625,-2461.936279296875,-2474.19384765625,-2458.32666015625,-2464.37451171875,-2452.357666015625,-2459.905029296875,-2440.565185546875,-2409.395751953125
84798772,-139.45315551757812,-113.82880401611328,-112.0427017211914,-99.76842498779297,-126.81751251220703,-121.28474426269531,-104.12569427490234,-107.77266693115234,-111.65640258789062,-108.39572143554688,-100.88993835449219,-104.1506118774414,-105.23058319091797,-104.5119857788086,-97.74971771240234,-102.58881378173828,-104.69474792480469,-99.50674438476562,-90.07777404785156,-90.39346313476562,-96.2502212524414,-98.05709075927734,-95.7933120727539,-90.53053283691406,-99.03736877441406,-99.11629486083984,-90.9334487915039,-91.21589660644531,-85.64990234375,-96.13391876220703,-96.12145233154297,-96.36237335205078
84798774,1607.376953125,1678.704833984375,1724.1507568359375,1730.3564453125,1712.408203125,1685.301025390625,1730.4022216796875,1654.1729736328125,1730.03662109375,1733.131103515625,1747.299560546875,1740.109375,1734.31494140625,1725.205810546875,1719.992919921875,1668.2540283203125,1753.4927978515625,1765.0733642578125,1784.932373046875,1772.6456298828125,1794.465087890625,1787.0008544921875,1787.383056640625,1799.3291015625,1768.911376953125,1782.228271484375,1781.376708984375,1781.974853515625,1778.86376953125,1769.3682861328125,1754.7098388671875,1724.2255859375
84798776,1233.6368408203125,1268.058837890625,1297.3385009765625,1301.9864501953125,1281.9447021484375,1267.2613525390625,1304.831787109375,1259.593505859375,1297.184814453125,1297.234619140625,1314.505859375,1305.363525390625,1303.922119140625,1294.6302490234375,1295.0166015625,1252.216552734375,1321.222412109375,1327.7520751953125,1340.636962890625,1328.5537109375,1349.513427734375,1340.4542236328125,1342.3565673828125,1353.2601318359375,1322.2318115234375,1336.661865234375,1339.2413330078125,1331.16650390625,1336.8404541015625,1324.6409912109375,1317.853759765625,1294.0030517578125
84798778,1281.0350341796875,1327.565185546875,1356.815673828125,1362.477294921875,1342.3399658203125,1326.734375,1364.4295654296875,1309.633544921875,1356.8614501953125,1358.6724853515625,1373.721435546875,1367.058837890625,1364.886474609375,1352.3878173828125,1347.1707763671875,1295.8804931640625,1377.42236328125,1385.7796630859375,1397.671875,1389.9334716796875,1409.00732421875,1397.73828125,1402.1744384765625,1412.683349609375,1384.4588623046875,1403.233642578125,1403.13818359375,1395.04248046875,1397.0321044921875,1388.6083984375,1380.78271484375,1353.5343017578125
84798780,917.7831420898438,968.1969604492188,1001.8214111328125,1010.6979370117188,993.0487060546875,974.06201171875,1009.85888671875,953.7420043945312,1001.6220092773438,1005.5597534179688,1022.4696044921875,1014.411376953125,1008.7955322265625,993.522216796875,987.6904296875,947.4158325195312,1029.0989990234375,1034.465576171875,1042.5860595703125,1037.9090576171875,1051.3338623046875,1043.4708251953125,1051.4210205078125,1058.71923828125,1038.11669921875,1050.025390625,1054.2041015625,1047.4376220703125,1040.1021728515625,1035.425048828125,1023.275390625,1007.0301513671875
84798782,-56.5073356628418,-18.633630752563477,-7.8048577308654785,2.143324375152588,-17.242130279541016,-26.376182556152344,-0.8722831606864929,-37.45002365112305,-4.178651809692383,-1.9439454078674316,12.41965103149414,2.7373077869415283,1.4371904134750366,-10.484013557434082,-12.16211986541748,-26.151880264282227,18.027185440063477,17.561967849731445,22.417678833007812,25.49559211730957,21.969074249267578,17.669965744018555,27.032470703125,36.92250061035156,14.920196533203125,28.27859115600586,30.334686279296875,27.663837432861328,26.799861907958984,19.4311466217041,10.749852180480957,17.038599014282227
84798784,-2372.39013671875,-2428.984619140625,-2490.14013671875,-2483.07861328125,-2502.8212890625,-2463.5478515625,-2484.507568359375,-2413.5703125,-2489.554443359375,-2489.53369140625,-2482.11083984375,-2485.92822265625,-2482.522216796875,-2471.664306640625,-2452.436767578125,-2397.578369140625,-2485.770263671875,-2508.13818359375,-2515.830810546875,-2502.58056640625,-2534.4521484375,-2539.137451171875,-2526.443603515625,-2529.301513671875,-2515.61083984375,-2519.64404296875,-2508.404052734375,-2507.029052734375,-2501.3759765625,-2506.5556640625,-2489.7080078125,-2448.104248046875
84798786,-2816.3740234375,-2885.014404296875,-2961.875,-2947.964111328125,-2971.31640625,-2927.8642578125,-2954.44384765625,-2856.2373046875,-2959.332763671875,-2957.708740234375,-2954.846923828125,-2958.946533203125,-2950.194580078125,-2941.064697265625,-2916.1630859375,-2836.6982421875,-2973.1689453125,-2990.20751953125,-2995.02587890625,-2975.515869140625,-3016.936767578125,-3024.928466796875,-3011.674072265625,-3011.125732421875,-2995.64892578125,-3007.960693359375,-2992.658203125,-2991.457763671875,-2983.033935546875,-2983.63623046875,-2965.708740234375,-2911.89306640625
84798788,-1598.816162109375,-1634.367919921875,-1666.206298828125,-1656.8935546875,-1679.261474609375,-1653.3670654296875,-1653.9486083984375,-1608.249267578125,-1658.077392578125,-1661.9404296875,-1651.93408203125,-1659.3360595703125,-1654.766845703125,-1648.1209716796875,-1627.8258056640625,-1589.8399658203125,-1672.677734375,-1674.6507568359375,-1678.3060302734375,-1664.469970703125,-1689.982177734375,-1698.775634765625,-1684.48681640625,-1686.858642578125,-1679.024658203125,-1685.5252685546875,-1672.0712890625,-1677.0889892578125,-1670.779541015625,-1668.09619140625,-1656.7066650390625,-1626.9078369140625
84798790,1003.4620971679688,1058.54052734375,1097.980224609375,1105.3365478515625,1087.89501953125,1072.0401611328125,1113.45703125,1050.1749267578125,1112.4434814453125,1113.5858154296875,1127.7333984375,1118.1798095703125,1115.4508056640625,1102.6365966796875,1102.6822509765625,1067.3173828125,1110.2752685546875,1132.260986328125,1141.644287109375,1141.7896728515625,1145.2039794921875,1139.4801025390625,1147.0814208984375,1148.9090576171875,1136.555908203125,1140.3524169921875,1147.800048828125,1146.799072265625,1142.98583984375,1144.8758544921875,1137.5321044921875,1116.248291015625
84798792,1507.5919189453125,1555.1937255859375,1602.413330078125,1601.889892578125,1588.3363037109375,1568.3277587890625,1610.5338134765625,1541.424072265625,1607.63037109375,1605.4248046875,1624.85595703125,1611.3687744140625,1613.5452880859375,1601.0965576171875,1593.64892578125,1539.7916259765625,1618.30126953125,1637.2298583984375,1642.0274658203125,1642.8125,1655.5478515625,1649.192626953125,1650.3555908203125,1659.53125,1630.9619140625,1643.8841552734375,1645.0928955078125,1645.653564453125,1634.95361328125,1640.137451171875,1631.647216796875,1603.422607421875
84798794,1169.8896484375,1207.2315673828125,1238.255859375,1234.072998046875,1220.3408203125,1208.58984375,1242.19775390625,1194.8369140625,1240.6484375,1239.3482666015625,1253.42529296875,1240.71484375,1244.4365234375,1230.9453125,1224.689697265625,1181.3497314453125,1253.0555419921875,1263.0245361328125,1263.9923095703125,1265.346435546875,1278.4930419921875,1268.8438720703125,1268.5447998046875,1281.3299560546875,1253.76171875,1264.8646240234375,1265.4046630859375,1266.297607421875,1255.535400390625,1259.9508056640625,1258.86669921875,1231.7261962890625
84798796,1187.3519287109375,1232.0958251953125,1270.50537109375,1267.9632568359375,1252.9725341796875,1237.95263671875,1276.549072265625,1210.08935546875,1271.0205078125,1266.88330078125,1289.1058349609375,1272.5615234375,1277.6580810546875,1258.4429931640625,1250.750244140625,1205.15478515625,1289.7496337890625,1297.1224365234375,1297.176513671875,1304.125732421875,1311.157958984375,1306.036376953125,1300.56591796875,1312.8526611328125,1291.09130859375,1299.4652099609375,1303.1495361328125,1301.724853515625,1291.398681640625,1292.7320556640625,1294.8836669921875,1264.3038330078125
84798798,689.8057250976562,739.1686401367188,781.0880737304688,771.181396484375,761.9559936523438,746.7782592773438,783.63427734375,716.0406494140625,777.4452514648438,775.426513671875,797.61572265625,782.1472778320312,779.9208374023438,766.890625,760.1200561523438,716.8921508789062,799.5264892578125,804.249267578125,813.5411376953125,813.9440307617188,818.4882202148438,814.5338745117188,808.1080932617188,815.6844482421875,801.9231567382812,804.3323364257812,807.638671875,811.7093505859375,796.97607421875,804.5109252929688,802.6500854492188,774.0599365234375
84798800,-1126.474853515625,-1138.948486328125,-1146.0679931640625,-1156.27783203125,-1165.1710205078125,-1151.2435302734375,-1146.200927734375,-1144.2196044921875,-1156.4522705078125,-1163.29345703125,-1144.8134765625,-1151.3057861328125,-1149.86865234375,-1148.0078125,-1144.08251953125,-1130.8819580078125,-1142.333740234375,-1153.3453369140625,-1151.658935546875,-1143.6005859375,-1159.4554443359375,-1158.8406982421875,-1165.2125244140625,-1160.797119140625,-1163.821044921875,-1167.6424560546875,-1155.5675048828125,-1150.3670654296875,-1162.6455078125,-1152.011962890625,-1141.8145751953125,-1135.4136962890625
84798802,-2983.89794921875,-3065.780517578125,-3128.8466796875,-3139.87890625,-3149.71484375,-3103.068603515625,-3132.680419921875,-3030.573486328125,-3138.703369140625,-3145.955810546875,-3140.03662109375,-3137.73974609375,-3136.4521484375,-3113.872314453125,-3097.58154296875,-3020.969970703125,-3152.86767578125,-3170.0390625,-3173.009033203125,-3157.939208984375,-3199.310546875,-3198.849365234375,-3201.0009765625,-3199.929443359375,-3179.908447265625,-3201.757080078125,-3183.0029296875,-3176.041259765625,-3177.14208984375,-3167.32666015625,-3141.19970703125,-3105.477783203125
84798804,-2495.48583984375,-2565.093994140625,-2614.6357421875,-2620.15185546875,-2631.861083984375,-2587.956298828125,-2611.87744140625,-2526.040771484375,-2611.5078125,-2615.76953125,-2613.389404296875,-2606.947021484375,-2606.905517578125,-2585.925048828125,-2571.7607421875,-2504.20458984375,-2633.9462890625,-2644.766845703125,-2645.996337890625,-2630.154052734375,-2668.80029296875,-2669.8095703125,-2666.02978515625,-2672.704833984375,-2647.54150390625,-2667.051513671875,-2648.7958984375,-2642.145751953125,-2644.201904296875,-2633.6015625,-2609.447509765625,-2578.68505859375
84798806,-358.5623779296875,-352.0659484863281,-347.67962646484375,-348.8592834472656,-360.42742919921875,-352.08258056640625,-338.3129577636719,-344.49371337890625,-335.4302673339844,-341.8020935058594,-331.06884765625,-325.3076171875,-331.7832946777344,-327.1477355957031,-325.7063903808594,-321.0458984375,-346.93194580078125,-342.5663757324219,-337.3326721191406,-323.484130859375,-339.9869079589844,-344.439697265625,-342.1260681152344,-345.332763671875,-333.8269348144531,-342.7283630371094,-332.8549499511719,-323.4966125488281,-334.3627624511719,-327.6004943847656,-315.1309814453125,-319.4965515136719
84798808,1558.790771484375,1618.6751708984375,1677.3258056640625,1671.3486328125,1664.960205078125,1643.693115234375,1684.79833984375,1604.1329345703125,1688.1920166015625,1678.983154296875,1694.3685302734375,1691.78076171875,1685.695556640625,1673.0889892578125,1664.420166015625,1612.855712890625,1694.3560791015625,1707.502685546875,1721.812255859375,1726.8590087890625,1739.67333984375,1727.1746826171875,1730.4852294921875,1736.5704345703125,1723.8101806640625,1719.8060302734375,1730.917236328125,1734.319091796875,1717.509033203125,1724.7447509765625,1719.411376953125,1685.96142578125
84798810,1251.996337890625,1276.01318359375,1308.3084716796875,1300.61572265625,1293.537841796875,1285.43798828125,1310.27734375,1256.6942138671875,1310.20263671875,1305.77880859375,1321.803955078125,1312.9232177734375,1312.4954833984375,1303.7559814453125,1297.4256591796875,1251.5518798828125,1323.2452392578125,1325.770751953125,1333.8497314453125,1334.6971435546875,1350.3525390625,1337.4593505859375,1341.845703125,1341.0440673828125,1333.9619140625,1326.8631591796875,1338.3565673828125,1341.49267578125,1328.765625,1334.1239013671875,1331.6483154296875,1302.119384765625
84798812,1235.850830078125,1272.25,1307.0665283203125,1297.7164306640625,1288.97705078125,1281.96142578125,1304.6365966796875,1250.37646484375,1309.2679443359375,1305.9283447265625,1314.46435546875,1306.314697265625,1306.1610107421875,1298.5472412109375,1287.564697265625,1237.9068603515625,1317.3802490234375,1322.0157470703125,1334.6971435546875,1334.01171875,1349.5882568359375,1335.0003662109375,1340.8529052734375,1342.3441162109375,1326.5516357421875,1325.0521240234375,1337.90380859375,1341.9495849609375,1328.3958740234375,1332.8944091796875,1329.6669921875,1299.5150146484375
84798814,949.72119140625,996.6043090820312,1026.7064208984375,1021.435302734375,1015.4539184570312,1003.4703979492188,1027.155029296875,968.4420166015625,1031.2796630859375,1032.5838623046875,1038.810302734375,1034.85595703125,1033.327392578125,1020.4135131835938,1009.1112060546875,964.599853515625,1043.2216796875,1050.58203125,1056.413818359375,1056.61328125,1073.8096923828125,1061.248779296875,1065.3277587890625,1062.5697021484375,1052.2850341796875,1054.299560546875,1063.944580078125,1062.798095703125,1057.03271484375,1058.6112060546875,1057.53955078125,1026.2078857421875
84798816,56.262264251708984,93.13492584228516,107.68128204345703,102.0779037475586,101.07685089111328,91.65203857421875,107.14129638671875,68.71514892578125,112.43730163574219,116.71564483642578,120.48722839355469,113.99079895019531,114.70108795166016,110.6802749633789,107.05406951904297,77.9364242553711,123.71467590332031,134.26100158691406,127.73963928222656,129.76251220703125,143.4449005126953,133.50502014160156,131.27862548828125,127.93901824951172,129.50497436523438,129.69189453125,137.99935913085938,133.41363525390625,130.12388610839844,131.507080078125,133.4842529296875,121.7624282836914
84798818,-2306.49951171875,-2360.552001953125,-2420.3076171875,-2424.826904296875,-2426.990966796875,-2397.1796875,-2428.041748046875,-2358.662109375,-2423.879638671875,-2417.62841796875,-2423.54736328125,-2420.10400390625,-2412.45703125,-2399.90869140625,-2389.046630859375,-2333.5361328125,-2426.089599609375,-2436.02099609375,-2452.669189453125,-2440.72314453125,-2458.77099609375,-2464.233154296875,-2462.650634765625,-2473.791015625,-2445.86962890625,-2464.0048828125,-2450.667236328125,-2449.358642578125,-2446.093994140625,-2441.375244140625,-2419.36474609375,-2393.528564453125
84798820,-2914.0947265625,-2981.6591796875,-3062.84375,-3058.731689453125,-3063.379638671875,-3025.248291015625,-3065.946533203125,-2963.108642578125,-3058.49072265625,-3055.043212890625,-3073.169921875,-3066.27490234375,-3052.974609375,-3035.661865234375,-3014.66064453125,-2939.224609375,-3077.024658203125,-3088.310302734375,-3110.158935546875,-3093.63134765625,-3125.751953125,-3126.329345703125,-3125.174560546875,-3140.6181640625,-3100.5888671875,-3120.99609375,-3104.5390625,-3103.076904296875,-3098.1796875,-3096.028076171875,-3067.304931640625,-3026.05419921875
84798822,-1776.3133544921875,-1806.0997314453125,-1854.91845703125,-1849.2196044921875,-1856.600830078125,-1836.3388671875,-1850.8603515625,-1796.3094482421875,-1846.012939453125,-1844.563232421875,-1859.1844482421875,-1851.553955078125,-1846.2413330078125,-1828.65869140625,-1817.0655517578125,-1765.17724609375,-1866.4742431640625,-1866.353759765625,-1881.909423828125,-1866.8314208984375,-1886.0465087890625,-1896.6800537109375,-1886.2459716796875,-1904.912841796875,-1874.885498046875,-1888.0362548828125,-1872.5760498046875,-1874.9810791015625,-1871.19287109375,-1864.904052734375,-1850.4947509765625,-1826.4405517578125
84798824,892.5617065429688,948.1220092773438,982.1493530273438,981.7962646484375,976.9405517578125,964.4710693359375,986.9552001953125,925.2100219726562,991.8566284179688,992.0144653320312,990.112060546875,988.3674926757812,989.3892822265625,989.6800537109375,980.400634765625,950.6806640625,986.9053344726562,1005.0862426757812,1007.9024658203125,1010.2576293945312,1024.0064697265625,1014.3615112304688,1019.9773559570312,1008.2471923828125,1012.650146484375,1014.3739624023438,1015.5037841796875,1018.2618408203125,1010.6480712890625,1018.1538696289062,1004.438232421875,983.4037475585938
84798826,1526.1383056640625,1579.5469970703125,1629.2630615234375,1618.255615234375,1617.1756591796875,1595.17333984375,1626.3594970703125,1556.58935546875,1623.6014404296875,1624.4364013671875,1630.5340576171875,1624.1539306640625,1620.4862060546875,1622.517333984375,1607.5181884765625,1565.2125244140625,1636.82275390625,1646.9661865234375,1646.4677734375,1651.414794921875,1675.693359375,1669.624755859375,1668.976806640625,1666.281005859375,1652.1624755859375,1666.7545166015625,1659.0411376953125,1657.3089599609375,1651.020263671875,1656.9932861328125,1641.931884765625,1609.1298828125
84798828,1139.039794921875,1167.887451171875,1194.1307373046875,1186.712158203125,1188.2574462890625,1175.42236328125,1195.6260986328125,1150.57470703125,1188.17431640625,1190.7662353515625,1193.1754150390625,1191.14013671875,1186.5626220703125,1189.92724609375,1177.9520263671875,1140.3482666015625,1200.99267578125,1203.684326171875,1205.5701904296875,1207.7550048828125,1224.92236328125,1217.59521484375,1218.9825439453125,1223.2650146484375,1203.41845703125,1221.537109375,1214.7208251953125,1211.3521728515625,1203.2191162109375,1207.5556640625,1199.1650390625,1165.6943359375
84798830,1125.623291015625,1165.09619140625,1202.3592529296875,1196.685302734375,1198.0560302734375,1177.8232421875,1205.0758056640625,1145.710693359375,1196.348876953125,1199.692626953125,1206.45068359375,1202.17236328125,1193.8648681640625,1189.5325927734375,1174.6248779296875,1135.1727294921875,1210.8328857421875,1219.51416015625,1217.017822265625,1219.385498046875,1237.6162109375,1230.11865234375,1236.3035888671875,1241.5164794921875,1219.991943359375,1233.753173828125,1224.4239501953125,1221.591064453125,1215.6180419921875,1216.98876953125,1206.7041015625,1173.6861572265625
84798832,661.0120239257812,709.6771240234375,742.1634521484375,739.4261474609375,738.8778686523438,724.69287109375,748.5975952148438,683.678955078125,741.4324340820312,746.6910400390625,750.7409057617188,745.1250610351562,737.0045166015625,726.798828125,718.5578002929688,678.3414306640625,752.2321166992188,762.03076171875,760.81787109375,762.1511840820312,774.6248779296875,770.9404907226562,773.2208862304688,781.7194213867188,761.9019775390625,770.1720581054688,766.1221923828125,765.1419067382812,758.0556030273438,763.55517578125,753.6526489257812,718.7738037109375
84798834,-1026.1622314453125,-1039.1717529296875,-1046.4989013671875,-1049.913330078125,-1050.4407958984375,-1039.2174072265625,-1045.726318359375,-1039.64111328125,-1048.9703369140625,-1045.140625,-1048.9869384765625,-1056.4803466796875,-1048.9495849609375,-1055.3380126953125,-1047.6329345703125,-1037.0118408203125,-1044.0897216796875,-1051.0596923828125,-1056.297607421875,-1056.1646728515625,-1055.8822021484375,-1055.45849609375,-1055.0306396484375,-1053.37744140625,-1055.699462890625,-1054.299560546875,-1054.897705078125,-1055.2342529296875,-1053.8426513671875,-1053.348388671875,-1051.9444580078125,-1050.0919189453125
84798836,-3027.827880859375,-3116.468505859375,-3191.67578125,-3190.301025390625,-3190.841064453125,-3145.6982421875,-3190.662353515625,-3085.7724609375,-3194.276123046875,-3191.817138671875,-3205.6240234375,-3206.724853515625,-3191.67578125,-3181.25830078125,-3158.782470703125,-3078.8896484375,-3209.58251953125,-3230.247314453125,-3244.531982421875,-3234.704345703125,-3259.169921875,-3255.364990234375,-3255.381591796875,-3255.41064453125,-3242.1103515625,-3252.511474609375,-3242.858154296875,-3241.9443359375,-3232.490478515625,-3234.629638671875,-3210.699951171875,-3172.888671875
84798838,-2642.57373046875,-2718.0966796875,-2777.3330078125,-2767.43896484375,-2769.378662109375,-2733.810302734375,-2773.395263671875,-2681.793212890625,-2772.40673828125,-2773.960205078125,-2790.209716796875,-2781.827392578125,-2773.45751953125,-2765.370361328125,-2741.037841796875,-2662.943603515625,-2805.33740234375,-2811.734130859375,-2827.2275390625,-2818.239013671875,-2842.77099609375,-2837.83203125,-2836.760498046875,-2845.782470703125,-2821.765625,-2832.84765625,-2822.10205078125,-2818.3759765625,-2811.2939453125,-2810.043701171875,-2788.65625,-2756.9091796875
84798840,-632.65869140625,-646.5570678710938,-648.127197265625,-633.7261962890625,-631.5122680664062,-631.6784057617188,-633.564208984375,-629.310791015625,-636.0979614257812,-636.2018432617188,-653.0825805664062,-641.3607788085938,-639.8695678710938,-643.3421020507812,-634.1416015625,-609.8048706054688,-656.937255859375,-649.4979248046875,-654.6318969726562,-650.7274169921875,-655.9528198242188,-651.0389404296875,-652.725341796875,-656.2394409179688,-649.7803344726562,-651.2258911132812,-646.2247924804688,-639.670166015625,-637.501953125,-641.80517578125,-635.39599609375,-636.5299682617188
84798842,1518.2587890625,1571.6922607421875,1627.03662109375,1629.6451416015625,1638.912109375,1608.535888671875,1638.023193359375,1549.669189453125,1637.636962890625,1640.10009765625,1626.9493408203125,1632.3741455078125,1633.9193115234375,1610.8287353515625,1609.6075439453125,1562.13037109375,1632.876708984375,1646.19775390625,1652.021240234375,1646.8997802734375,1673.1055908203125,1675.680908203125,1673.3756103515625,1673.7410888671875,1655.946533203125,1669.7244873046875,1666.1439208984375,1666.3973388671875,1662.9248046875,1662.88330078125,1650.995361328125,1613.10498046875
84798844,1111.085205078125,1129.253662109375,1162.6123046875,1157.856201171875,1167.9871826171875,1152.7430419921875,1167.804443359375,1119.783203125,1158.8199462890625,1161.5987548828125,1151.2103271484375,1157.3411865234375,1157.5987548828125,1141.8394775390625,1140.3316650390625,1111.043701171875,1170.197021484375,1166.7286376953125,1172.369384765625,1167.4346923828125,1190.7745361328125,1193.0341796875,1187.9998779296875,1193.92724609375,1165.7774658203125,1178.10986328125,1179.1400146484375,1176.1119384765625,1170.86572265625,1169.050537109375,1165.773193359375,1137.3616943359375
84798846,1110.5037841796875,1137.9805908203125,1174.2926025390625,1173.303955078125,1178.0101318359375,1163.9788818359375,1176.1824951171875,1121.8974609375,1166.1636962890625,1172.1658935546875,1163.28515625,1163.7835693359375,1164.80126953125,1147.6712646484375,1138.4208984375,1102.7237548828125,1177.58642578125,1182.0849609375,1183.34765625,1181.0423583984375,1200.5482177734375,1204.7767333984375,1195.8919677734375,1202.458984375,1177.7193603515625,1187.1109619140625,1191.4100341796875,1187.3394775390625,1184.6187744140625,1179.4847412109375,1170.1761474609375,1142.7283935546875
84798848,810.338623046875,849.7575073242188,883.5855102539062,886.4598388671875,892.4080200195312,876.7027587890625,884.4951782226562,828.8102416992188,882.3684692382812,885.5418701171875,873.7536010742188,875.7681884765625,873.2759399414062,858.7586669921875,843.9713745117188,812.5068969726562,896.4080810546875,896.005126953125,903.0830688476562,893.4879760742188,914.813232421875,923.1248168945312,909.03955078125,913.6792602539062,891.2034301757812,899.1536865234375,901.6043701171875,906.0945434570312,897.3675537109375,890.0029907226562,880.0340576171875,857.2051391601562
84798850,8.012544631958008,46.9246826171875,66.45552062988281,67.07442474365234,78.72978973388672,64.2706527709961,67.25718688964844,18.87454605102539,62.96638488769531,63.9508171081543,58.44297409057617,59.03280258178711,56.36195373535156,45.404415130615234,33.95258331298828,20.60249900817871,78.35179901123047,73.6830062866211,83.04966735839844,74.03192138671875,82.24800109863281,90.4806900024414,83.89287567138672,83.85133361816406,70.87924194335938,78.1773452758789,77.08075714111328,78.77963256835938,74.6882095336914,68.98929595947266,63.398372650146484,49.97351837158203
84798852,-2343.089599609375,-2397.3623046875,-2450.364013671875,-2451.734619140625,-2437.59130859375,-2408.3115234375,-2449.308837890625,-2397.316650390625,-2464.814697265625,-2463.041015625,-2476.93115234375,-2466.962158203125,-2465.296630859375,-2452.494873046875,-2448.473876953125,-2392.448486328125,-2457.674560546875,-2479.099365234375,-2483.98828125,-2485.296875,-2499.070556640625,-2491.29052734375,-2497.982177734375,-2507.627197265625,-2500.889892578125,-2503.103759765625,-2492.856689453125,-2492.366455078125,-2483.1328125,-2493.10986328125,-2482.43896484375,-2453.192626953125
84798854,-3180.465087890625,-3259.07421875,-3337.064697265625,-3338.294189453125,-3319.8349609375,-3280.976806640625,-3335.187255859375,-3238.791748046875,-3342.202880859375,-3342.668212890625,-3363.291259765625,-3352.562255859375,-3347.37841796875,-3325.69189453125,-3314.036376953125,-3226.616943359375,-3357.617431640625,-3379.087890625,-3396.38818359375,-3388.84521484375,-3417.84228515625,-3402.431884765625,-3409.1318359375,-3417.697021484375,-3398.971923828125,-3413.576416015625,-3393.268798828125,-3391.570068359375,-3381.16064453125,-3388.467041015625,-3368.9736328125,-3329.7001953125
84798856,-2125.957763671875,-2169.912353515625,-2217.67626953125,-2215.1630859375,-2199.5078125,-2175.025634765625,-2209.84228515625,-2159.021240234375,-2219.56201171875,-2218.378173828125,-2231.6826171875,-2222.66064453125,-2220.280517578125,-2203.669677734375,-2203.8359375,-2138.622314453125,-2241.7138671875,-2245.522705078125,-2260.127197265625,-2248.554931640625,-2269.165771484375,-2259.03076171875,-2263.68701171875,-2278.104736328125,-2256.09814453125,-2269.99658203125,-2251.2880859375,-2251.512451171875,-2240.152099609375,-2245.331787109375,-2234.98486328125,-2218.6025390625
