samplestamps,C1,C2,C3,C4
84696856,-5119.6005859375,-4994.14111328125,-5064.3642578125,-5050.19580078125
84696858,-4058.0234375,-3946.72412109375,-3995.875244140625,-3982.678955078125
84696860,-1514.408203125,-1315.2950439453125,-1296.3914794921875,-1281.69970703125
84696862,-589.3477783203125,-408.7726745605469,-381.8149719238281,-376.7640380859375
84696864,-933.5756225585938,-795.2896728515625,-786.1805419921875,-787.3145141601562
84696866,-843.3898315429688,-705.0291137695312,-694.4744873046875,-695.3052368164062
84696868,-1148.2611083984375,-1015.1548461914062,-1005.298095703125,-1010.2451782226562
84696870,-2409.54931640625,-2338.5830078125,-2374.122314453125,-2381.640380859375
84696872,-4076.70263671875,-4095.988525390625,-4204.25146484375,-4208.55029296875
84696874,-3427.009521484375,-3445.54345703125,-3549.2705078125,-3546.358642578125
84696876,-1274.983154296875,-1238.4261474609375,-1291.5233154296875,-1287.2823486328125
84696878,1267.8636474609375,1369.164794921875,1375.287353515625,1375.3330078125
84696880,1357.08984375,1415.5411376953125,1406.7518310546875,1403.4288330078125
84696882,1741.3846435546875,1788.4920654296875,1778.1783447265625,1775.6903076171875
84696884,1924.2816162109375,1968.3818359375,1955.5965576171875,1960.48974609375
84696886,1608.6771240234375,1636.9432373046875,1621.87353515625,1622.4716796875
84696888,-186.01646423339844,-254.3203887939453,-337.67327880859375,-334.9650573730469
84696890,-785.8773193359375,-894.5637817382812,-1004.6749877929688,-996.6541748046875
84696892,484.4909973144531,404.2949523925781,322.94830322265625,329.0916748046875
84696894,3323.43212890625,3328.00537109375,3330.630615234375,3330.57666015625
84696896,4603.45361328125,4619.25048828125,4647.5830078125,4637.7138671875
84696898,4252.060546875,4239.57470703125,4253.72216796875,4238.78955078125
84696900,4470.5009765625,4471.369140625,4494.21044921875,4481.88671875
84696902,4092.56591796875,4103.36962890625,4128.20458984375,4118.49755859375
84696904,2684.9873046875,2660.61328125,2652.152099609375,2640.92041015625
84696906,421.65338134765625,311.3469543457031,241.92982482910156,230.80613708496094
84696908,539.6442260742188,441.9609680175781,377.5781555175781,367.9498291015625
84696910,2170.30712890625,2130.33984375,2123.02099609375,2116.541259765625
84696912,4446.580078125,4482.14013671875,4544.74072265625,4535.814453125
84696914,4139.091796875,4146.98779296875,4196.7412109375,4179.55322265625
84696916,3939.01904296875,3949.864501953125,3995.734130859375,3981.935302734375
84696918,3579.268798828125,3593.819091796875,3648.561279296875,3631.589111328125
84696920,2789.17529296875,2801.94384765625,2848.77294921875,2841.0595703125
84696922,425.1009826660156,359.8168029785156,341.47808837890625,334.695068359375
84696924,-882.4681396484375,-984.8409423828125,-1037.7012939453125,-1036.4302978515625
84696926,-153.987060546875,-222.3906707763672,-250.40342712402344,-248.2891845703125
84696928,2212.658447265625,2231.827880859375,2281.560546875,2286.860595703125
84696930,3307.5068359375,3356.300537109375,3429.9130859375,3423.11328125
84696932,2681.7265625,2701.689453125,2757.05029296875,2750.89453125
84696934,2607.586669921875,2647.578857421875,2712.534912109375,2705.90966796875
84696936,2137.62548828125,2185.82958984375,2256.650634765625,2248.168701171875
84696938,708.7135009765625,726.7655639648438,760.4149780273438,756.855224609375
84696940,-1605.49951171875,-1675.91357421875,-1714.0572509765625,-1715.9388427734375
84696942,-1692.7569580078125,-1754.4024658203125,-1787.3623046875,-1785.040283203125
84696944,-151.67758178710938,-153.9289093017578,-142.6016845703125,-140.55804443359375
84696946,2205.53076171875,2286.939697265625,2369.60302734375,2362.06396484375
84696948,2129.05224609375,2180.88232421875,2253.59765625,2237.663818359375
84696950,1912.28564453125,1965.99755859375,2036.9515380859375,2017.387451171875
84696952,1684.47021484375,1745.235107421875,1817.796630859375,1805.048828125
